SerialNo,Tdate,Scope,ItemNo,ItemName,ValMax,ValBig,ValAvg,ValLow,ValMin,IndustryType1,IndustryType2,IndustryType3
20210118006754,2019/12,S,JY-CPAR,资本保值增值率（％）,110.7,107,103.6,100.4,93.4,其他工业,0116,null
20210118011803,2019/12,A,JY-CPAR,资本保值增值率（％）,104.8,102.7,100.7,95.8,92.1,地方住宿和餐饮业,16,null
20210118008783,2019/12,A,640,成本费用利润率（％）,5.1,4,1.9,0.2,-0.9,纺织、服装及日用品批发与零售,050102,F513
20210118001189,2019/12,A,648,净资产收益率（％）,15.3,8.2,4.3,-0.5,-6.9,建筑用矿石采选业,010401,B101
20210118007228,2019/12,L,648,净资产收益率（％）,14.6,11.2,7.3,3.5,-1.3,建筑安装业,0202,E49
20210118000206,2019/12,M,662,总资产周转率（次）,1.8,1.3,0.8,0.6,0.3,工业,01,B
20210118010379,2019/12,A,717,现金流动负债比率（％）,16.4,8.2,3.1,-8,-18.9,公益性投资公司,080501,null
20210118004195,2019/12,A,YL-SCPM,盈余现金保障倍数,12.3,5.7,2.5,-0.8,-1.8,摩托车制造业,01110403,C375
20210118001369,2019/12,A,602,速动比率（％）,133.1,110.3,83.2,54.8,35.1,水泥及石膏制品制造业,010403,null
20210118008687,2019/12,M,662,总资产周转率（次）,3.7,2.9,1.6,1.1,0.3,商业贸易,0501,"F512,F513,F514,F515,F522,F523,F524,F525,F528,F529"
20210118011256,2019/12,A,6016,销售（营业）利润率（％）,8.7,6.3,3.7,0.6,-4.1,地方冶金工业,1202,null
20210118001458,2019/12,A,YL-ROC,资本收益率（％）,27,23.1,19.9,11.3,1.3,结构性金属制品业,010406,C331
20210118008937,2019/12,A,652,存货周转率（次）,39.3,27.3,18,13.5,11.6,物资贸易,0502,F516
20210118005494,2019/12,S,602,速动比率（％）,99.1,74.1,56.3,36.8,21.6,电力生产业,011301,D441
20210118008793,2019/12,A,6007,已获利息倍数,6.5,4.6,2.9,1.7,1.2,纺织、服装及日用品批发与零售,050102,F513
20210118006193,2019/12,A,JY-CPAR,资本保值增值率（％）,113.9,111,108.1,102.3,94.8,酒和饮料制造业,011502,C15
20210118011181,2019/12,A,652,存货周转率（次）,14.5,8.4,3.1,1.7,1.2,地方国有企业,11,null
20210118000353,2019/12,M,6025,销售（营业）利润增长率（％）,28.1,16.6,5.8,-5,-12.5,煤炭工业,0101,B06
20210118010692,2019/12,A,YL,一、盈利能力状况,,,,,,出版业,0901,
20210118009958,2019/12,A,JY-TIR,技术投入比率（％）,8.7,7.4,4.1,2.5,1.4,社会服务业,08,L
20210118006751,2019/12,S,ZW-CLR,或有负债比率（％）,0.9,1.8,3.3,5.2,9.6,其他工业,0116,null
20210118006371,2019/12,A,703,总资产报酬率（％）,10.6,8.3,4,0.2,-2.2,制茶业,01150203,C1530
20210118007901,2019/12,M,612,资产负债率（％）,53.6,58.6,63.6,73.6,88.6,水上运输业,0304,G55
20210118004237,2019/12,A,ZW,三、债务风险状况,,,,,,自行车制造业,01110404,
20210118004136,2019/12,A,658,流动资产周转率（次）,4.2,3.4,2.2,1.6,0.6,汽车整车制造业,0111040201,null
20210118005837,2019/12,L,BC-RC,成本费用占营业总收入比重（％）,90.3,96.4,98.2,100.1,101.4,电力供应业,011302,D442
20210118009832,2019/12,L,BC-EBITDAR,EBITDA率（％）,41.3,38.8,21.3,8.6,-2.3,房地产开发业,0701,K7010
20210118005588,2019/12,M,658,流动资产周转率（次）,3.5,2.6,1.8,0.9,0.7,火力发电业,01130101,D4411
20210118002776,2019/12,L,YL-SCPM,盈余现金保障倍数,7.8,3.3,1.4,0.6,-1.8,医药工业,0110,C27
20210118003215,2019/12,M,612,资产负债率（％）,48.6,53.6,58.6,68.6,83.6,通用设备制造业,011102,C34
20210118008398,2019/12,S,602,速动比率（％）,153.4,122.6,102.2,69.2,40.1,信息技术服务业,04,I63
20210118008998,2019/12,M,JY-CPAR,资本保值增值率（％）,116.5,109.5,104.8,96.1,89.8,物资贸易,0502,F516
20210118003096,2019/12,A,652,存货周转率（次）,10.8,7.7,5.4,3.1,2.1,金属制品业,011101,"C332,C333,C334,C336,C337,C338,C339"
20210118004063,2019/12,M,YL-SCPM,盈余现金保障倍数,1.9,1.6,1,0.7,-1.3,汽车制造业,01110402,C36
20210118007726,2019/12,A,YL-SCPM,盈余现金保障倍数,13.8,7.7,3.3,0.7,-1.4,城市公共交通业,0303,G541
20210118007696,2019/12,A,ZC,二、资产质量状况,,,,,,高速公路,030201,
20210118002673,2019/12,A,YL,一、盈利能力状况,,,,,,麻纺织业,010903,
20210118005821,2019/12,L,ZW,三、债务风险状况,,,,,,电力供应业,011302,
20210118000201,2019/12,M,6016,销售（营业）利润率（％）,18,12.8,6.5,1.7,-7.6,工业,01,B
20210118005077,2019/12,S,BC-LJ,两金占流动资产比重（％）,18,41.4,52.7,55.5,58.1,电子工业,0112,C39
20210118006046,2019/12,L,ZC,二、资产质量状况,,,,,,轻工业,0115,
20210118004577,2019/12,A,6025,销售（营业）利润增长率（％）,14.5,7.2,0.4,-8.6,-16,输配电及控制设备制造业,01110502,C382
20210118007898,2019/12,M,658,流动资产周转率（次）,2.5,2.1,1.2,0.8,0.6,水上运输业,0304,G55
20210118008150,2019/12,S,BC-CAR,资本积累率（％）,25.7,12.1,5.1,-1.5,-9.3,机场,030501,G5631
20210118004300,2019/12,L,ZC-NPAR,不良资产比率（％）,0.2,0.6,2.3,6,6,船舶制造业,01110405,C373
20210118006942,2019/12,L,ZC-RRCA,资产现金回收率（％）,6.9,3.9,1.2,-1.1,-5.7,房屋和土木工程建筑业,0201,null
20210118002374,2019/12,L,BC-EBITDAR,EBITDA率（％）,21.1,17.6,12,6.8,3.7,烟草工业,0108,C16
20210118008466,2019/12,A,707,带息负债比率（％）,19.8,31.1,42.1,56.1,71.5,计算机服务与软件业,0402,I65
20210118000045,2019/12,L,ZC-RRCA,资产现金回收率（％）,21.4,13.6,5.2,-1.1,-6.8,全国国有企业,00,null
20210118006252,2019/12,M,6007,已获利息倍数,5.7,4.4,3.2,1.4,-0.4,酒和饮料制造业,011502,C15
20210118007481,2019/12,S,6025,销售（营业）利润增长率（％）,106.1,9.7,5.6,-7.4,-18.9,交通运输仓储及邮政业,03,G53
20210118010603,2019/12,A,ZC-NPAR,不良资产比率（％）,0.1,0.5,1,2.2,12.5,市场管理服务业,0810,L7291
20210118002820,2019/12,M,6007,已获利息倍数,7.7,6.8,6,4.4,1.9,医药工业,0110,C27
20210118001058,2019/12,A,703,总资产报酬率（％）,8.7,6.3,4.5,-0.2,-6.9,建材工业,0104,"B109,B101,C30,C331,C335"
20210118000474,2019/12,M,ZC-RRCA,资产现金回收率（％）,20.3,11.1,4.3,-0.6,-9.1,石油石化工业,0102,B07
20210118006826,2019/12,L,BC-LJ,两金占流动资产比重（％）,40.7,45.2,50.2,57.3,63.8,建筑业,02,E47
20210118002334,2019/12,A,697,总资产增长率（％）,24.1,21,11.7,6.1,-2.5,烟草工业,0108,C16
20210118009742,2019/12,S,ZC,二、资产质量状况,,,,,,房地产业,07,
20210118001073,2019/12,A,717,现金流动负债比率（％）,19.2,14.7,9.5,3.9,-1.9,建材工业,0104,"B109,B101,C30,C331,C335"
20210118007118,2019/12,M,6025,销售（营业）利润增长率（％）,26.6,16,5.8,-10,-25.8,房屋建筑业,020101,E47
20210118009061,2019/12,A,ZW-CLR,或有负债比率（％）,1.9,2.8,7.5,16.1,25.4,矿产品、建材及化工产品批发,050201,null
20210118010349,2019/12,A,JY,四、经营增长状况,,,,,,投资公司,0805,
20210118002000,2019/12,A,JY,四、经营增长状况,,,,,,森林工业,0106,
20210118005300,2019/12,L,JY,四、经营增长状况,,,,,,电力热力燃气工业,0113,
20210118011732,2019/12,A,717,现金流动负债比率（％）,29.1,18.8,7.6,-8.7,-24.3,地方交通运输仓储及邮政业,14,null
20210118002421,2019/12,S,ZC-RRCA,资产现金回收率（％）,16.1,8.5,2.3,0.1,-2.2,烟草工业,0108,C16
20210118004722,2019/12,L,6016,销售（营业）利润率（％）,12.8,9,6,-0.4,-5.4,仪器仪表及文化办公用制造业,011106,null
20210118002896,2019/12,A,JY-TIR,技术投入比率（％）,5.3,3.8,3.2,2.7,1.9,化学药品制造业,011001,C2710
20210118007381,2019/12,A,JY-CPAR,资本保值增值率（％）,107.2,104.8,103.6,96.8,89.3,交通运输仓储及邮政业,03,G53
20210118010068,2019/12,A,6016,销售（营业）利润率（％）,25.7,17.3,7.3,1.5,-6.4,信息咨询服务业,0801,L722
20210118008408,2019/12,S,BC,五、补充资料,,,,,,信息技术服务业,04,
20210118004678,2019/12,A,JY-TIR,技术投入比率（％）,5.2,4.6,3.2,2.8,2.4,照明器具制造业,01110505,C387
20210118010486,2019/12,A,JY-TIR,技术投入比率（％）,3,1.7,0.5,0.3,0.2,地质勘查业,0806,M747
20210118011279,2019/12,A,BC,五、补充资料,,,,,,地方冶金工业,1202,
20210118009221,2019/12,M,612,资产负债率（％）,53.6,58.6,63.6,73.6,88.6,粮食业,0503,F511
20210118007311,2019/12,S,707,带息负债比率（％）,5.7,19.1,28.3,36.3,45.4,建筑安装业,0202,E49
20210118004666,2019/12,A,ZW,三、债务风险状况,,,,,,照明器具制造业,01110505,
20210118010269,2019/12,M,YL-ROC,资本收益率（％）,8.7,6.6,3.7,-10.7,-17.8,大旅游,0804,L727
20210118004817,2019/12,S,BC-CAR,资本积累率（％）,36.6,23.7,7.2,-5.1,-19.7,仪器仪表及文化办公用制造业,011106,null
20210118003793,2019/12,A,BC-EBITDAR,EBITDA率（％）,21.9,12.2,4.3,-5.7,-11.3,医疗仪器设备制造业,01110305,C358
20210118003727,2019/12,A,BC-EBITDAR,EBITDA率（％）,21.5,11.1,2.2,-3.5,-12.4,轻纺设备制造业,01110303,C355
20210118011103,2019/12,A,6007,已获利息倍数,5.4,4.7,2.5,0.1,-3.9,畜牧业,1003,A03
20210118001774,2019/12,S,JY-TIR,技术投入比率（％）,1.3,1.1,0.8,0.5,0.1,基础化学原料制造业,010501,C261
20210118002169,2019/12,L,697,总资产增长率（％）,19.3,11.8,4.4,-1.7,-6.2,食品工业,0107,C13
20210118010231,2019/12,L,648,净资产收益率（％）,21.3,13.8,6.6,4.9,1.3,大旅游,0804,L727
20210118004180,2019/12,A,JY-CPAR,资本保值增值率（％）,124.1,118,103.3,99.3,88.7,汽车零部件及配件制造业,0111040202,null
20210118008628,2019/12,A,6007,已获利息倍数,7,5.2,3.5,1,-0.7,商业贸易,0501,"F512,F513,F514,F515,F522,F523,F524,F525,F528,F529"
20210118007372,2019/12,A,ZW,三、债务风险状况,,,,,,交通运输仓储及邮政业,03,
20210118009240,2019/12,S,YL,一、盈利能力状况,,,,,,粮食业,0503,
20210118006965,2019/12,M,703,总资产报酬率（％）,4.4,2.9,2,0.7,0.4,房屋和土木工程建筑业,0201,null
20210118005597,2019/12,M,JY,四、经营增长状况,,,,,,火力发电业,01130101,
20210118007938,2019/12,S,707,带息负债比率（％）,43.9,57.5,66.8,87,106.4,水上运输业,0304,G55
20210118008984,2019/12,M,662,总资产周转率（次）,4.7,3.9,2.4,1.7,1.1,物资贸易,0502,F516
20210118009609,2019/12,A,YL-ROC,资本收益率（％）,17.9,13,8.7,-0.4,-9.4,餐饮业,0602,H62
20210118003547,2019/12,A,602,速动比率（％）,133.7,110.3,82.2,62,51.7,矿山冶金建筑设备制造业,01110301,null
20210118001276,2019/12,L,JY-CPAR,资本保值增值率（％）,114.4,112.1,109.7,103,95.4,水泥制造业,010402,C301
20210118003252,2019/12,S,707,带息负债比率（％）,8.9,21.4,33.8,44.8,57.6,通用设备制造业,011102,C34
20210118009803,2019/12,L,703,总资产报酬率（％）,9.1,7.1,4.8,2.1,-0.5,房地产开发业,0701,K7010
20210118004739,2019/12,L,JY,四、经营增长状况,,,,,,仪器仪表及文化办公用制造业,011106,
20210118006099,2019/12,M,652,存货周转率（次）,11.9,7.9,4.3,3.1,1.9,轻工业,0115,null
20210118002067,2019/12,M,6024,销售（营业）增长率（％）,33.9,26,13.1,8.3,0.1,森林工业,0106,C20
20210118003832,2019/12,A,YL-SCPM,盈余现金保障倍数,6.2,4.2,1,0.3,-1.3,交通运输设备制造业,011104,C36
20210118003629,2019/12,A,BC-CAR,资本积累率（％）,18.3,10.1,5.2,-6.6,-13,建筑工程用机械制造业,0111030102,C3513
20210118000825,2019/12,L,YL,一、盈利能力状况,,,,,,冶金工业,0103,
20210118005942,2019/12,A,703,总资产报酬率（％）,6.1,4.9,3.2,-0.2,-4.6,燃气生产和供应业,011304,D45
20210118008572,2019/12,M,JY-TIR,技术投入比率（％）,2.1,1.8,1.6,1.4,1.3,批发和零售贸易业,05,F51
20210118011079,2019/12,A,697,总资产增长率（％）,17.3,12.8,5.2,-3.5,-9.9,林业,1002,A02
20210118002542,2019/12,M,648,净资产收益率（％）,10.4,6.5,4.1,-1,-4.9,纺织工业,0109,C17
20210118004042,2019/12,L,602,速动比率（％）,107.9,94.7,84.3,62.8,48.5,汽车制造业,01110402,C36
20210118006470,2019/12,A,703,总资产报酬率（％）,4,2.3,1,-1.8,-5.6,家具制造业,011505,C21
20210118002784,2019/12,L,ZC-RRCA,资产现金回收率（％）,12.3,7.5,3.4,1,-2.2,医药工业,0110,C27
20210118011705,2019/12,A,6025,销售（营业）利润增长率（％）,26.7,15.7,11,4.3,-1,地方建筑业,13,null
20210118006695,2019/12,L,BC-RC,成本费用占营业总收入比重（％）,91.8,96.2,100.4,104.8,109.4,其他工业,0116,null
20210118005410,2019/12,A,BC-EBITDAR,EBITDA率（％）,34.8,25.7,15.6,3.1,-12,电力生产业,011301,D441
20210118010867,2019/12,M,ZC-NPAR,不良资产比率（％）,0.1,1.6,4.5,9.6,15.6,农林牧渔业,10,A01
20210118007066,2019/12,L,YL-SCPM,盈余现金保障倍数,5,1.2,0.4,-3.4,-5.1,房屋建筑业,020101,E47
20210118007302,2019/12,S,650,应收账款周转率（次）,13.6,7.7,2.4,0.9,0.5,建筑安装业,0202,E49
20210118006441,2019/12,A,YL-ROC,资本收益率（％）,11.3,7,3.1,-7.1,-12.4,皮革毛皮羽绒及其制品业,011504,C19
20210118005789,2019/12,A,612,资产负债率（％）,53.6,58.6,63.6,73.6,83.6,电力供应业,011302,D442
20210118003180,2019/12,L,ZC-RRCA,资产现金回收率（％）,11.7,5.4,0.6,-4.2,-8.4,通用设备制造业,011102,C34
20210118000413,2019/12,A,717,现金流动负债比率（％）,35.5,25.8,14.1,8.6,-10,石油石化工业,0102,B07
20210118008974,2019/12,L,BC-EBITDAR,EBITDA率（％）,10,6.9,2,-1.8,-2.6,物资贸易,0502,F516
20210118000866,2019/12,M,662,总资产周转率（次）,2.8,1.9,0.9,0.6,0.3,冶金工业,0103,"B08,B0911,B0912,B0913,B0914,B0915,B0916,B0917,B0919,B0921,B0922,B0929,B0931,B0932,B0939,C31,C32"
20210118001832,2019/12,A,717,现金流动负债比率（％）,16.4,9.1,2.3,-5.7,-12.3,日用和化学产品制造业,010503,null
20210118011752,2019/12,A,YL-SCPM,盈余现金保障倍数,4.4,2.1,1.1,-0.4,-3.5,地方批发和零售贸易业,15,null
20210118005378,2019/12,S,BC-CAR,资本积累率（％）,19.6,13.5,7,0.3,-9.8,电力热力燃气工业,0113,D44
20210118000154,2019/12,A,JY-CPAR,资本保值增值率（％）,111.5,106.8,104.2,98.3,90.6,工业,01,B
20210118002197,2019/12,M,ZW-CLR,或有负债比率（％）,0.1,0.2,0.3,3.5,8.3,食品工业,0107,C13
20210118001988,2019/12,A,662,总资产周转率（次）,1.4,0.8,0.4,0.2,0.1,森林工业,0106,C20
20210118007999,2019/12,A,ZW,三、债务风险状况,,,,,,航空运输业,0305,
20210118004386,2019/12,S,BC-EVAR,经济增加值率（％）,7.2,3.2,-0.2,-8.6,-13.7,船舶制造业,01110405,C373
20210118009306,2019/12,A,YL,一、盈利能力状况,,,,,,粮油仓储,050302,
20210118001434,2019/12,A,6007,已获利息倍数,83.6,4.2,2.4,1.1,-0.3,平板玻璃制品业,010405,C3041
20210118004716,2019/12,A,BC-EVAR,经济增加值率（％）,8.1,5.4,1.6,-3.9,-10.2,仪器仪表及文化办公用制造业,011106,null
20210118009264,2019/12,S,697,总资产增长率（％）,27.7,18.6,6,-8.6,-28.7,粮食业,0503,F511
20210118005038,2019/12,M,JY-CPAR,资本保值增值率（％）,114.3,109.8,106.2,101.4,96.9,电子工业,0112,C39
20210118007700,2019/12,A,658,流动资产周转率（次）,3.9,2.6,1.9,1.1,0.5,高速公路,030201,null
20210118010981,2019/12,L,JY-TIR,技术投入比率（％）,1.6,1.1,0.8,0.5,0.4,农业,1001,A01
20210118010993,2019/12,M,YL-SCPM,盈余现金保障倍数,8.1,5.4,1.2,-1.5,-2.8,农业,1001,A01
20210118000150,2019/12,A,707,带息负债比率（％）,33.2,43,56,68.7,81.8,工业,01,B
20210118007528,2019/12,A,YL-SCPM,盈余现金保障倍数,5.2,3.7,2,-0.3,-3.6,地方铁路,030101,G53
20210118011621,2019/12,A,640,成本费用利润率（％）,8.6,7.1,6.2,1.6,-2.7,地方水生产与供应业,1212,null
20210118002263,2019/12,A,ZW-CLR,或有负债比率（％）,2,2.6,4.6,7.4,10.3,食品加工业,010701,C13
20210118000702,2019/12,L,650,应收账款周转率（次）,41.5,33.3,24.1,16.9,12,石油加工及炼焦业,010202,C25
20210118002425,2019/12,S,602,速动比率（％）,150.8,127.7,112.7,97.4,80.5,烟草工业,0108,C16
20210118003234,2019/12,S,YL,一、盈利能力状况,,,,,,通用设备制造业,011102,
20210118002624,2019/12,A,717,现金流动负债比率（％）,19.1,12.6,6.8,0.3,-5.8,棉化纤纺织业,010901,null
20210118008796,2019/12,A,707,带息负债比率（％）,39.6,44.5,49.8,59.5,67,纺织、服装及日用品批发与零售,050102,F513
20210118010597,2019/12,A,YL-SCPM,盈余现金保障倍数,11.4,7.4,2.9,0.7,-0.8,市场管理服务业,0810,L7291
20210118000139,2019/12,A,ZC,二、资产质量状况,,,,,,工业,01,
20210118003575,2019/12,A,658,流动资产周转率（次）,2,1.2,0.6,0.4,0.2,矿山机械制造业,0111030101,C3511
20210118004120,2019/12,S,BC-LJ,两金占流动资产比重（％）,31.7,43.9,50.6,62.7,70.9,汽车制造业,01110402,C36
20210118008226,2019/12,M,650,应收账款周转率（次）,25.8,14.9,8.5,5.1,3.6,仓储业,0306,G59
20210118008072,2019/12,L,JY,四、经营增长状况,,,,,,机场,030501,
20210118005173,2019/12,A,JY-TIR,技术投入比率（％）,5.4,3.8,3,2.4,1.9,电子计算机制造业,011203,C391
20210118008419,2019/12,A,YL-SCPM,盈余现金保障倍数,4.8,3.5,2,1,-1.8,电信业,0401,I631
20210118006860,2019/12,M,BC-RC,成本费用占营业总收入比重（％）,87.1,93.7,96.4,98,99.1,建筑业,02,E47
20210118006041,2019/12,L,703,总资产报酬率（％）,10.3,7.1,4.5,1.7,-1.1,轻工业,0115,null
20210118003696,2019/12,A,YL,一、盈利能力状况,,,,,,轻纺设备制造业,01110303,
20210118001586,2019/12,M,703,总资产报酬率（％）,6.9,5.6,4.6,-0.8,-5.7,化学工业,0105,B1020
20210118002135,2019/12,A,6025,销售（营业）利润增长率（％）,24.5,14.1,6.8,-1.9,-7.6,食品工业,0107,C13
20210118003962,2019/12,A,703,总资产报酬率（％）,7.7,7,5.9,2.7,1.8,铁路运输设备制造业,01110401,C371
20210118004763,2019/12,M,658,流动资产周转率（次）,2,1.6,0.8,0.6,0.4,仪器仪表及文化办公用制造业,011106,null
20210118005561,2019/12,L,717,现金流动负债比率（％）,23.3,17.7,11.2,-0.6,-9,火力发电业,01130101,D4411
20210118006976,2019/12,M,ZW,三、债务风险状况,,,,,,房屋和土木工程建筑业,0201,
20210118002140,2019/12,A,BC-LJ,两金占流动资产比重（％）,12.3,29,40.9,47.6,60.5,食品工业,0107,C13
20210118002051,2019/12,M,640,成本费用利润率（％）,6.5,3,0.8,-6.2,-14.4,森林工业,0106,C20
20210118007569,2019/12,A,ZC-RRCA,资产现金回收率（％）,18.2,9.3,3.7,0.1,-3.7,道路运输业,0302,G54
20210118001857,2019/12,A,650,应收账款周转率（次）,26.3,17.3,9.3,5.1,2.4,化纤制造业,010504,C28
20210118005430,2019/12,L,707,带息负债比率（％）,44.5,57.3,71,85,90.4,电力生产业,011301,D441
20210118011515,2019/12,A,BC-EBITDAR,EBITDA率（％）,18.5,13.3,8.6,2.2,-3.1,地方机械工业,1209,null
20210118005786,2019/12,A,658,流动资产周转率（次）,6.3,4.9,3.2,2.1,0.8,电力供应业,011302,D442
20210118006605,2019/12,A,640,成本费用利润率（％）,14,9.9,5.5,-3.4,-14.6,工艺品及其他制造业,011509,null
20210118000404,2019/12,A,662,总资产周转率（次）,1.3,1.2,1,0.8,0.7,石油石化工业,0102,B07
20210118003814,2019/12,A,ZW-CLR,或有负债比率（％）,0.3,0.5,4,9.4,16.5,电子和电工机械专用设备制造业,01110306,null
20210118008416,2019/12,A,648,净资产收益率（％）,13,7.6,4,0.6,-2.2,电信业,0401,I631
20210118009756,2019/12,S,6024,销售（营业）增长率（％）,8.4,5.4,0.9,-6.7,-13.7,房地产业,07,K70
20210118000665,2019/12,A,640,成本费用利润率（％）,10.6,6.8,4.2,-9.3,-13.6,石油加工及炼焦业,010202,C25
20210118007920,2019/12,S,YL,一、盈利能力状况,,,,,,水上运输业,0304,
20210118007406,2019/12,L,612,资产负债率（％）,53.6,58.6,63.6,73.6,88.6,交通运输仓储及邮政业,03,G53
20210118005072,2019/12,S,6025,销售（营业）利润增长率（％）,15.6,9,6,-3.6,-8.4,电子工业,0112,C39
20210118008108,2019/12,M,6025,销售（营业）利润增长率（％）,12.1,9.7,7.2,-1.6,-11.4,机场,030501,G5631
20210118004234,2019/12,A,ZC-NPAR,不良资产比率（％）,2.9,3.9,11.9,30.2,51,自行车制造业,01110404,C376
20210118008504,2019/12,A,6025,销售（营业）利润增长率（％）,21.1,16.6,0.1,-9.7,-16.3,批发和零售贸易业,05,F51
